OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,SHAPE_Length,SHAPE_Area,Date,Cases,CasesSum7,CasesSum14,CasesMean7,CasesMean14,CasesMedian7,CasesMedian14,Rate,MeanRate7,MeanRate14,MedianRate7,MedianRate14
3663,23,Waterford,116176,2020/07/18 00:00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,166,142.886654730753,NA,NA,643184.903993029,4848379554.98393,2020-07-18,0,1,8,0.14285714285714285,0.5714285714285714,0,0,0,0.12296614004367756,0.49186456017471025,0.12296614004367756,0
3664,24,Westmeath,88770,2020/07/18 00:00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,677,762.645037737974,NA,NA,422669.332716032,5208705730.29998,2020-07-18,0,1,3,0.14285714285714285,0.21428571428571427,0,0,0,0.1609295289592687,0.2413942934389031,0.1609295289592687,0
3665,25,Wexford,149722,2020/07/18 00:00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,223,148.942707150586,NA,NA,589324.476745023,6332221063.42107,2020-07-18,0,2,5,0.2857142857142857,0.35714285714285715,0,0,0,0.19082986182009704,0.23853732727512134,0.19082986182009704,0
3666,26,Wicklow,142425,2020/07/18 00:00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,710,498.507986659645,NA,NA,427539.198566779,5580728578.64434,2020-07-18,0,3,12,0.42857142857142855,0.8571428571428571,0,1,0,0.30091025351688855,0.6018205070337771,0.30091025351688855,0.70212392487274
3667,1,Carlow,56932,2020/07/19 00:00:00,278661,163444,52.7168,-6.8367000000000004,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,178,312.653692123937,NA,NA,319348.572538664,2432351721.08439,2020-07-19,0,2,3,0.2857142857142857,0.21428571428571427,0,0,0,0.5018518332647469,0.37638887494856016,0.5018518332647469,0
3668,2,Cavan,76176,2020/07/19 00:00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,867,1138.15374921235,NA,NA,515954.496459225,5575009910.82163,2020-07-19,0,2,4,0.2857142857142857,0.2857142857142857,0,0,0,0.3750712635400726,0.3750712635400726,0.3750712635400726,0
3669,3,Clare,118817,2020/07/19 00:00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,369,310.561619970206,NA,NA,1013948.95023179,8722541705.68269,2020-07-19,0,0,1,0,0.07142857142857142,0,0,0,0,0.060116457601665944,0,0
3670,4,Cork,542868,2020/07/19 00:00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1557,286.810053272619,NA,NA,2129949.40863365,19529490885.5341,2020-07-19,0,9,15,1.2857142857142858,1.0714285714285714,1,1,0,0.2368373685157876,0.19736447376315633,0.2368373685157876,0.1842068421789459
3671,5,Donegal,159192,2020/07/19 00:00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,472,296.497311422685,NA,NA,2145085.77438756,14624041936.8887,2020-07-19,0,4,6,0.5714285714285714,0.42857142857142855,0,0,0,0.35895558283617984,0.26921668712713487,0.35895558283617984,0
3672,6,Dublin,1347359,2020/07/19 00:00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12390,919.576742353003,NA,NA,449433.53182733,2612632654.59451,2020-07-19,5,78,135,11.142857142857142,9.642857142857142,11,8.5,0.37109634477522324,0.8270147112133547,0.7156858077807876,0.8270147112133547,0.6308637861178795
3673,7,Galway,258058,2020/07/19 00:00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,492,190.654814034054,NA,NA,1972288.28611619,17079158586.253,2020-07-19,0,3,8,0.42857142857142855,0.5714285714285714,0,0,0,0.16607562198088358,0.2214341626411781,0.16607562198088358,0
3674,8,Kerry,147707,2020/07/19 00:00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,316,213.937051053775,NA,NA,1753779.81860439,12483603408.0519,2020-07-19,0,2,6,0.2857142857142857,0.42857142857142855,0,0,0,0.19343313838496867,0.290149707577453,0.19343313838496867,0
3675,9,Kildare,222504,2020/07/19 00:00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1524,684.931506849315,NA,NA,422182.036778848,4726063621.61779,2020-07-19,1,10,26,1.4285714285714286,1.8571428571428572,1,1,0.44943012260453746,0.6420430322921964,0.8346559419798553,0.6420430322921964,0.44943012260453746
3676,10,Kilkenny,99232,2020/07/19 00:00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,356,358.755240245082,NA,NA,453397.572162214,5585391835.07863,2020-07-19,0,0,0,0,0,0,0,0,0,0,0,0
3677,11,Laois,84697,2020/07/19 00:00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,266,314.06071053284097,NA,NA,398512.462211564,4731211499.45007,2020-07-19,1,1,1,0.14285714285714285,0.07142857142857142,0,0,1.1806793629054158,0.16866848041505939,0.08433424020752969,0.16866848041505939,0
3678,12,Leitrim,32044,2020/07/19 00:00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,83,259.018849082512,NA,NA,453253.685043119,4618679672.90058,2020-07-19,0,1,1,0.14285714285714285,0.07142857142857142,0,0,0,0.4458155750129286,0.2229077875064643,0.4458155750129286,0
3679,13,Limerick,194899,2020/07/19 00:00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,589,302.207810199129,NA,NA,673892.690484704,7206726911.85935,2020-07-19,0,0,2,0,0.14285714285714285,0,0,0,0,0.07329803788482385,0,0
3680,14,Longford,40873,2020/07/19 00:00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,287,702.175029970885,NA,NA,315245.172822004,3097977868.80369,2020-07-19,0,0,0,0,0,0,0,0,0,0,0,0
3681,15,Louth,128884,2020/07/19 00:00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,791,613.730175972192,NA,NA,352203.517153586,2386326963.30641,2020-07-19,0,4,9,0.5714285714285714,0.6428571428571429,0,0,0,0.4433665710472761,0.4987873924281857,0.4433665710472761,0
3682,16,Mayo,130507,2020/07/19 00:00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,574,439.823151248592,NA,NA,2101964.07657907,16036984139.0268,2020-07-19,0,1,2,0.14285714285714285,0.14285714285714285,0,0,0,0.10946320339686212,0.10946320339686212,0.10946320339686212,0
3683,17,Meath,195044,2020/07/19 00:00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,817,418.879842497078,NA,NA,554844.750540487,6658570745.56814,2020-07-19,0,5,6,0.7142857142857143,0.42857142857142855,0,0,0,0.36621773255558454,0.2197306395333507,0.36621773255558454,0
3684,18,Monaghan,61386,2020/07/19 00:00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,540,879.67940572769,NA,NA,392803.047266062,3768943156.93708,2020-07-19,0,1,2,0.14285714285714285,0.14285714285714285,0,0,0,0.23271941950467998,0.23271941950467998,0.23271941950467998,0
3685,19,Offaly,77961,2020/07/19 00:00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,486,623.388617385616,NA,NA,561440.378583655,5558826350.06292,2020-07-19,0,1,1,0.14285714285714285,0.07142857142857142,0,0,0,0.18324180405220925,0.09162090202610462,0.18324180405220925,0
3686,20,Roscommon,64544,2020/07/19 00:00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,346,536.068418443233,NA,NA,622494.154575241,7278743875.74053,2020-07-19,0,0,0,0,0,0,0,0,0,0,0,0
3687,21,Sligo,65535,2020/07/19 00:00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,148,225.833524071107,NA,NA,682286.870285504,5348370378.15199,2020-07-19,0,0,2,0,0.14285714285714285,0,0,0,0,0.21798602709566314,0,0
3688,22,Tipperary,159553,2020/07/19 00:00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,543,340.325785162297,NA,NA,781276.579658178,11551196729.2754,2020-07-19,0,0,1,0,0.07142857142857142,0,0,0,0,0.0447679275404232,0,0
3689,23,Waterford,116176,2020/07/19 00:00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,166,142.886654730753,NA,NA,643184.903993029,4848379554.98393,2020-07-19,0,1,8,0.14285714285714285,0.5714285714285714,0,0,0,0.12296614004367756,0.49186456017471025,0.12296614004367756,0
3690,24,Westmeath,88770,2020/07/19 00:00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,676,761.51853103526,NA,NA,422669.332716032,5208705730.29998,2020-07-19,0,1,3,0.14285714285714285,0.21428571428571427,0,0,0,0.1609295289592687,0.2413942934389031,0.1609295289592687,0
3691,25,Wexford,149722,2020/07/19 00:00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,223,148.942707150586,NA,NA,589324.476745023,6332221063.42107,2020-07-19,0,2,5,0.2857142857142857,0.35714285714285715,0,0,0,0.19082986182009704,0.23853732727512134,0.19082986182009704,0
3692,26,Wicklow,142425,2020/07/19 00:00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,710,498.507986659645,NA,NA,427539.198566779,5580728578.64434,2020-07-19,0,2,12,0.2857142857142857,0.8571428571428571,0,1,0,0.2006068356779257,0.6018205070337771,0.2006068356779257,0.70212392487274
3693,1,Carlow,56932,2020/07/20 00:00:00,278661,163444,52.7168,-6.8367000000000004,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,179,314.410173540364,NA,NA,319348.572538664,2432351721.08439,2020-07-20,1,3,4,0.42857142857142855,0.2857142857142857,0,0,1.7564814164266143,0.7527777498971203,0.5018518332647469,0.7527777498971203,0
3694,2,Cavan,76176,2020/07/20 00:00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,867,1138.15374921235,NA,NA,515954.496459225,5575009910.82163,2020-07-20,0,2,4,0.2857142857142857,0.2857142857142857,0,0,0,0.3750712635400726,0.3750712635400726,0.3750712635400726,0
3695,3,Clare,118817,2020/07/20 00:00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,369,310.561619970206,NA,NA,1013948.95023179,8722541705.68269,2020-07-20,0,0,1,0,0.07142857142857142,0,0,0,0,0.060116457601665944,0,0
3696,4,Cork,542868,2020/07/20 00:00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1560,287.362673799156,NA,NA,2129949.40863365,19529490885.5341,2020-07-20,3,10,17,1.4285714285714286,1.2142857142857142,1,1,0.5526205265368377,0.26315263168420844,0.22367973693157714,0.26315263168420844,0.1842068421789459
3697,5,Donegal,159192,2020/07/20 00:00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,472,296.497311422685,NA,NA,2145085.77438756,14624041936.8887,2020-07-20,0,4,6,0.5714285714285714,0.42857142857142855,0,0,0,0.35895558283617984,0.26921668712713487,0.35895558283617984,0
3698,6,Dublin,1347359,2020/07/20 00:00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12411,921.135347001059,NA,NA,449433.53182733,2612632654.59451,2020-07-20,21,85,148,12.142857142857142,10.571428571428571,11,10,1.5586046480559377,0.9012339801683993,0.7846037003819005,0.9012339801683993,0.7421926895504465
3699,7,Galway,258058,2020/07/20 00:00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,492,190.654814034054,NA,NA,1972288.28611619,17079158586.253,2020-07-20,0,3,7,0.42857142857142855,0.5,0,0,0,0.16607562198088358,0.19375489231103085,0.16607562198088358,0
3700,8,Kerry,147707,2020/07/20 00:00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,316,213.937051053775,NA,NA,1753779.81860439,12483603408.0519,2020-07-20,0,0,6,0,0.42857142857142855,0,0,0,0,0.290149707577453,0,0
3701,9,Kildare,222504,2020/07/20 00:00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1525,685.38093697192,NA,NA,422182.036778848,4726063621.61779,2020-07-20,1,8,26,1.1428571428571428,1.8571428571428572,1,1,0.44943012260453746,0.5136344258337571,0.8346559419798553,0.5136344258337571,0.44943012260453746
3702,10,Kilkenny,99232,2020/07/20 00:00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,356,358.755240245082,NA,NA,453397.572162214,5585391835.07863,2020-07-20,0,0,0,0,0,0,0,0,0,0,0,0
3703,11,Laois,84697,2020/07/20 00:00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,267,315.241389895746,NA,NA,398512.462211564,4731211499.45007,2020-07-20,1,2,2,0.2857142857142857,0.14285714285714285,0,0,1.1806793629054158,0.33733696083011877,0.16866848041505939,0.33733696083011877,0
3704,12,Leitrim,32044,2020/07/20 00:00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,83,259.018849082512,NA,NA,453253.685043119,4618679672.90058,2020-07-20,0,1,1,0.14285714285714285,0.07142857142857142,0,0,0,0.4458155750129286,0.2229077875064643,0.4458155750129286,0
3705,13,Limerick,194899,2020/07/20 00:00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,590,302.720896464323,NA,NA,673892.690484704,7206726911.85935,2020-07-20,1,1,3,0.14285714285714285,0.21428571428571427,0,0,0.513086265193767,0.07329803788482385,0.10994705682723578,0.07329803788482385,0
3706,14,Longford,40873,2020/07/20 00:00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,287,702.175029970885,NA,NA,315245.172822004,3097977868.80369,2020-07-20,0,0,0,0,0,0,0,0,0,0,0,0
3707,15,Louth,128884,2020/07/20 00:00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,791,613.730175972192,NA,NA,352203.517153586,2386326963.30641,2020-07-20,0,2,6,0.2857142857142857,0.42857142857142855,0,0,0,0.22168328552363806,0.3325249282854571,0.22168328552363806,0
3708,16,Mayo,130507,2020/07/20 00:00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,574,439.823151248592,NA,NA,2101964.07657907,16036984139.0268,2020-07-20,0,1,2,0.14285714285714285,0.14285714285714285,0,0,0,0.10946320339686212,0.10946320339686212,0.10946320339686212,0
3709,17,Meath,195044,2020/07/20 00:00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,822,421.443366624967,NA,NA,554844.750540487,6658570745.56814,2020-07-20,5,5,10,0.7142857142857143,0.7142857142857143,0,0,2.563524127889092,0.36621773255558454,0.36621773255558454,0.36621773255558454,0
3710,18,Monaghan,61386,2020/07/20 00:00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,541,881.308441664223,NA,NA,392803.047266062,3768943156.93708,2020-07-20,1,1,2,0.14285714285714285,0.14285714285714285,0,0,1.62903593653276,0.23271941950467998,0.23271941950467998,0.23271941950467998,0
3711,19,Offaly,77961,2020/07/20 00:00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,487,624.671310013981,NA,NA,561440.378583655,5558826350.06292,2020-07-20,1,2,2,0.2857142857142857,0.14285714285714285,0,0,1.2826926283654647,0.3664836081044185,0.18324180405220925,0.3664836081044185,0
3712,20,Roscommon,64544,2020/07/20 00:00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,346,536.068418443233,NA,NA,622494.154575241,7278743875.74053,2020-07-20,0,0,0,0,0,0,0,0,0,0,0,0
3713,21,Sligo,65535,2020/07/20 00:00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,148,225.833524071107,NA,NA,682286.870285504,5348370378.15199,2020-07-20,0,0,2,0,0.14285714285714285,0,0,0,0,0.21798602709566314,0,0
3714,22,Tipperary,159553,2020/07/20 00:00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,543,340.325785162297,NA,NA,781276.579658178,11551196729.2754,2020-07-20,0,0,0,0,0,0,0,0,0,0,0,0
3715,23,Waterford,116176,2020/07/20 00:00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,166,142.886654730753,NA,NA,643184.903993029,4848379554.98393,2020-07-20,0,0,6,0,0.42857142857142855,0,0,0,0,0.3688984201310327,0,0
3716,24,Westmeath,88770,2020/07/20 00:00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,676,761.51853103526,NA,NA,422669.332716032,5208705730.29998,2020-07-20,0,1,3,0.14285714285714285,0.21428571428571427,0,0,0,0.1609295289592687,0.2413942934389031,0.1609295289592687,0
3717,25,Wexford,149722,2020/07/20 00:00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,223,148.942707150586,NA,NA,589324.476745023,6332221063.42107,2020-07-20,0,2,5,0.2857142857142857,0.35714285714285715,0,0,0,0.19082986182009704,0.23853732727512134,0.19082986182009704,0
3718,26,Wicklow,142425,2020/07/20 00:00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,711,499.210110584518,NA,NA,427539.198566779,5580728578.64434,2020-07-20,1,2,13,0.2857142857142857,0.9285714285714286,0,1,0.70212392487274,0.2006068356779257,0.6519722159532586,0.2006068356779257,0.70212392487274
3719,1,Carlow,56932,2020/07/21 00:00:00,278661,163444,52.7168,-6.8367000000000004,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,179,314.410173540364,NA,NA,319348.572538664,2432351721.08439,2020-07-21,0,3,4,0.42857142857142855,0.2857142857142857,0,0,0,0.7527777498971203,0.5018518332647469,0.7527777498971203,0
3720,2,Cavan,76176,2020/07/21 00:00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,867,1138.15374921235,NA,NA,515954.496459225,5575009910.82163,2020-07-21,0,1,3,0.14285714285714285,0.21428571428571427,0,0,0,0.1875356317700363,0.28130344765505444,0.1875356317700363,0
3721,3,Clare,118817,2020/07/21 00:00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,369,310.561619970206,NA,NA,1013948.95023179,8722541705.68269,2020-07-21,0,0,1,0,0.07142857142857142,0,0,0,0,0.060116457601665944,0,0
3722,4,Cork,542868,2020/07/21 00:00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1561,287.546880641335,NA,NA,2129949.40863365,19529490885.5341,2020-07-21,1,11,16,1.5714285714285714,1.1428571428571428,1,1,0.1842068421789459,0.28946789485262925,0.2105221053473667,0.28946789485262925,0.1842068421789459
3723,5,Donegal,159192,2020/07/21 00:00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,472,296.497311422685,NA,NA,2145085.77438756,14624041936.8887,2020-07-21,0,3,5,0.42857142857142855,0.35714285714285715,0,0,0,0.26921668712713487,0.22434723927261244,0.26921668712713487,0
3724,6,Dublin,1347359,2020/07/21 00:00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12422,921.951758959565,NA,NA,449433.53182733,2612632654.59451,2020-07-21,11,91,156,13,11.142857142857142,11,11,0.8164119585054911,0.9648504964155804,0.8270147112133547,0.9648504964155804,0.8164119585054911
3725,7,Galway,258058,2020/07/21 00:00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,492,190.654814034054,NA,NA,1972288.28611619,17079158586.253,2020-07-21,0,3,7,0.42857142857142855,0.5,0,0,0,0.16607562198088358,0.19375489231103085,0.16607562198088358,0
3726,8,Kerry,147707,2020/07/21 00:00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,316,213.937051053775,NA,NA,1753779.81860439,12483603408.0519,2020-07-21,0,0,6,0,0.42857142857142855,0,0,0,0,0.290149707577453,0,0
3727,9,Kildare,222504,2020/07/21 00:00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1526,685.830367094524,NA,NA,422182.036778848,4726063621.61779,2020-07-21,1,9,26,1.2857142857142858,1.8571428571428572,1,1,0.44943012260453746,0.5778387290629767,0.8346559419798553,0.5778387290629767,0.44943012260453746
3728,10,Kilkenny,99232,2020/07/21 00:00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,356,358.755240245082,NA,NA,453397.572162214,5585391835.07863,2020-07-21,0,0,0,0,0,0,0,0,0,0,0,0
3729,11,Laois,84697,2020/07/21 00:00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,267,315.241389895746,NA,NA,398512.462211564,4731211499.45007,2020-07-21,0,2,2,0.2857142857142857,0.14285714285714285,0,0,0,0.33733696083011877,0.16866848041505939,0.33733696083011877,0
3730,12,Leitrim,32044,2020/07/21 00:00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,83,259.018849082512,NA,NA,453253.685043119,4618679672.90058,2020-07-21,0,1,1,0.14285714285714285,0.07142857142857142,0,0,0,0.4458155750129286,0.2229077875064643,0.4458155750129286,0
3731,13,Limerick,194899,2020/07/21 00:00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,591,303.233982729516,NA,NA,673892.690484704,7206726911.85935,2020-07-21,1,2,3,0.2857142857142857,0.21428571428571427,0,0,0.513086265193767,0.1465960757696477,0.10994705682723578,0.1465960757696477,0
3732,14,Longford,40873,2020/07/21 00:00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,287,702.175029970885,NA,NA,315245.172822004,3097977868.80369,2020-07-21,0,0,0,0,0,0,0,0,0,0,0,0
3733,15,Louth,128884,2020/07/21 00:00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,791,613.730175972192,NA,NA,352203.517153586,2386326963.30641,2020-07-21,0,2,6,0.2857142857142857,0.42857142857142855,0,0,0,0.22168328552363806,0.3325249282854571,0.22168328552363806,0
3734,16,Mayo,130507,2020/07/21 00:00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,574,439.823151248592,NA,NA,2101964.07657907,16036984139.0268,2020-07-21,0,1,2,0.14285714285714285,0.14285714285714285,0,0,0,0.10946320339686212,0.10946320339686212,0.10946320339686212,0
3735,17,Meath,195044,2020/07/21 00:00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,823,421.956071450545,NA,NA,554844.750540487,6658570745.56814,2020-07-21,1,6,11,0.8571428571428571,0.7857142857142857,0,0,0.5127048255778184,0.4394612790667014,0.402839505811143,0.4394612790667014,0
3736,18,Monaghan,61386,2020/07/21 00:00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,541,881.308441664223,NA,NA,392803.047266062,3768943156.93708,2020-07-21,0,1,2,0.14285714285714285,0.14285714285714285,0,0,0,0.23271941950467998,0.23271941950467998,0.23271941950467998,0
3737,19,Offaly,77961,2020/07/21 00:00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,487,624.671310013981,NA,NA,561440.378583655,5558826350.06292,2020-07-21,0,2,2,0.2857142857142857,0.14285714285714285,0,0,0,0.3664836081044185,0.18324180405220925,0.3664836081044185,0
3738,20,Roscommon,64544,2020/07/21 00:00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,346,536.068418443233,NA,NA,622494.154575241,7278743875.74053,2020-07-21,0,0,0,0,0,0,0,0,0,0,0,0
3739,21,Sligo,65535,2020/07/21 00:00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,148,225.833524071107,NA,NA,682286.870285504,5348370378.15199,2020-07-21,0,0,2,0,0.14285714285714285,0,0,0,0,0.21798602709566314,0,0
3740,22,Tipperary,159553,2020/07/21 00:00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,543,340.325785162297,NA,NA,781276.579658178,11551196729.2754,2020-07-21,0,0,0,0,0,0,0,0,0,0,0,0
3741,23,Waterford,116176,2020/07/21 00:00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,166,142.886654730753,NA,NA,643184.903993029,4848379554.98393,2020-07-21,0,0,6,0,0.42857142857142855,0,0,0,0,0.3688984201310327,0,0
3742,24,Westmeath,88770,2020/07/21 00:00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,677,762.645037737974,NA,NA,422669.332716032,5208705730.29998,2020-07-21,1,2,2,0.2857142857142857,0.14285714285714285,0,0,1.1265067027148812,0.3218590579185374,0.1609295289592687,0.3218590579185374,0
